user_id,window_start,mean_hr,mean_rr,sdnn,rmssd,beat_count,mean_hr_z,mean_rr_z,sdnn_z,rmssd_z,beat_count_z
user_1,2024-01-01 13:55:00,101.07476163202048,593.62,62.32158976934436,23.46057322915622,400,1.7211197266302933,-1.4874874094758546,-0.43804960794710757,-0.8468748434865968,1.774170936177019
user_1,2024-01-01 14:00:00,98.22065882212145,610.8694516971279,62.33034507975555,34.225843699803086,383,1.5317361310877322,-1.3785145506114813,-0.4377894163727715,-0.5007949618562739,1.5259102001840448
user_1,2024-01-01 14:05:00,103.2330036685045,581.209476309227,69.98014725602583,28.80933008592876,401,1.8643295772014787,-1.5658904955758468,-0.21045149480031097,-0.6749240183857771,1.788774508882488
user_1,2024-01-01 14:10:00,102.2676173957731,586.6959798994975,68.85391781817093,32.70846723274212,398,1.8002715051575462,-1.5312296847918738,-0.2439209432534847,-0.5495752939009682,1.7449637907660809
user_1,2024-01-01 14:15:00,92.01711195415287,652.0526315789474,51.17953149887602,26.423894910141883,361,1.12010064027854,-1.1183411301661896,-0.7691708985217754,-0.7516105378303299,1.204631600663725
user_1,2024-01-01 14:20:00,101.56406957309748,590.760101010101,57.12172677592291,30.517602308060038,396,1.7535876871001435,-1.5055547297863614,-0.5925798844362102,-0.6200068056655251,1.7157566453551427
user_1,2024-01-01 14:25:00,107.10625213529211,560.1913875598086,42.142008666803456,21.89735154753111,418,2.1213384412570453,-1.698671598367108,-1.0377493021804118,-0.8971289988293623,2.0370352448754625
user_1,2024-01-01 14:30:00,112.28283134815264,534.3648648648649,58.14570497059927,23.078627013553035,444,2.464829635947782,-1.8618298286697115,-0.5621491531376471,-0.8591535782797002,2.4167281352176584
user_1,2024-01-01 14:35:00,100.45111204364248,597.3054830287206,50.39880895100286,22.238650849883783,383,1.6797375448125884,-1.4642044884307364,-0.7923725235139624,-0.8861569733256103,1.5259102001840448
user_1,2024-01-01 14:40:00,99.90564466892378,600.5666666666667,44.55820740864866,17.644664639243288,390,1.6435431329234658,-1.4436020652031112,-0.9659443603766884,-1.033843574263772,1.6281352091223282
user_1,2024-01-01 14:45:00,101.09028874494336,593.5288220551379,54.752559393755725,30.42446780481181,399,1.7221500260517197,-1.4880634232235066,-0.6629871415271059,-0.6230008760837028,1.7595673634715499
user_1,2024-01-01 14:50:00,100.82660801422635,595.0810126582278,39.55492896041264,21.062452458184907,395,1.7046535277877892,-1.4782575087810617,-1.1146325090713818,-0.9239691770489473,1.7011530726496737
user_1,2024-01-01 14:55:00,100.29124984171204,598.2575757575758,48.050230238854255,25.450572598069776,396,1.6691299106068647,-1.458189673096948,-0.8621679235473666,-0.7829007196672407,1.7157566453551427
user_1,2024-01-01 15:00:00,100.88432608253711,594.7405541561712,45.85843051377887,18.615663546941573,397,1.708483402194048,-1.480408344468202,-0.9273041430887546,-1.002628084791801,1.7303602180606117
user_1,2024-01-01 15:05:00,96.70728655471808,620.4289473684211,69.64097680679157,43.169451966795414,380,1.43131652447749,-1.3181227427503732,-0.22053101100360556,-0.21327753265389393,1.4820994820676374
user_1,2024-01-01 15:10:00,96.439492277,622.1517615176152,122.12417394757583,68.97490879644758,369,1.4135470723736367,-1.3072389195178389,1.3391721918419426,0.6163114190936227,1.3214601823074776
user_1,2024-01-01 15:15:00,97.79095571782429,613.5536723163842,167.38702993663654,94.93180793938473,354,1.503223241283852,-1.361557072783258,2.684300257624634,1.4507689097225727,1.1024065917254415
user_1,2024-01-01 15:20:00,96.4427276629049,622.130890052356,57.02735576692478,24.365976019884258,382,1.4137617559559916,-1.307370774331425,-0.5953844156577994,-0.8177681255924857,1.5113066274785756
user_1,2024-01-01 15:25:00,94.98452903504354,631.6818181818181,44.979862529208305,23.956170881933463,374,1.3170031885344544,-1.2470330916415486,-0.9534135528447281,-0.8309424637589272,1.394478045834823
user_1,2024-01-01 15:30:00,97.40759095647418,615.9684210526316,43.00388462089389,18.990554519283215,380,1.477785125790259,-1.346301974948941,-1.012135948587557,-0.9905761606263995,1.4820994820676374
user_1,2024-01-01 15:35:00,95.52020669946369,628.139344262295,55.35994035160455,33.0631193781485,366,1.3525480055564167,-1.2694125572176742,-0.6449369068441269,-0.5381740037209544,1.2776494641910705
user_1,2024-01-01 15:40:00,95.96215883141832,625.2464589235127,51.637766913376055,21.07339716756219,353,1.381873677889233,-1.2876882677312107,-0.7555529925520651,-0.9236173285992407,1.0878030190199723
user_1,2024-01-01 15:45:00,94.20940023466076,636.8791208791209,67.74426635123774,29.740104727473675,364,1.2655696246432242,-1.2141992982402834,-0.27689772518190536,-0.645001651024113,1.2484423187801323
user_1,2024-01-01 15:50:00,94.63909573679058,633.987460815047,82.50854634298739,87.67254326622044,319,1.2940820100063464,-1.232467268120076,0.16186927159744255,1.217399440217649,0.5912815470340238
user_1,2024-01-01 15:55:00,92.2963495610462,650.0798816568048,86.8862424050769,89.48180857180915,338,1.138629412900445,-1.130803914642762,0.29196627294455463,1.275563359508231,0.8687494284379362
user_1,2024-01-01 16:00:00,94.03030157111151,638.0921787709498,70.67192434791895,49.20209282515684,358,1.2536855576985493,-1.2065358438440728,-0.18989316366460327,-0.019341333849357913,1.1608208825473179
user_1,2024-01-01 16:05:00,95.98876229124394,625.0731707317074,68.72952312424793,53.0777731258575,369,1.3836389467709895,-1.2887830103352096,-0.24761772266286858,0.10525330437740112,1.3214601823074776
user_1,2024-01-01 16:10:00,90.2035987477417,665.1619318181819,59.79951714176711,45.51691085507862,352,0.999765223347215,-1.0355235455922607,-0.5130009251179986,-0.13781186772663964,1.0731994463145034
user_1,2024-01-01 16:15:00,91.30276213911725,657.1542699724517,45.96219203168895,22.982698272602867,363,1.0727000575183854,-1.086111692941528,-0.9242205433724046,-0.8622374773237143,1.2338387460746632
user_1,2024-01-01 16:20:00,87.18893530892389,688.1607142857143,66.86563317420078,48.90481159369623,336,0.7997276495731241,-0.8902294736476937,-0.30300907233697366,-0.028898274724678256,0.8395422830269981
user_1,2024-01-01 16:25:00,85.55271557032937,701.3219814241486,99.11813821279051,70.96919986298667,323,0.6911565160743623,-0.8070835898517634,0.6554755122347522,0.6804235115975826,0.6496958378559001
user_1,2024-01-01 16:30:00,98.55577197533414,608.7923497267759,87.46133734601862,89.3966993966427,366,1.5539725178250654,-1.39163657581184,0.3090570271324325,1.272827285821316,1.2776494641910705
user_1,2024-01-01 16:35:00,98.24965147927685,610.6891891891892,52.45489110623355,28.573349722479925,370,1.5336599348264688,-1.379653353234374,-0.7312695782375046,-0.682510270535422,1.3360637550129468
user_1,2024-01-01 16:40:00,95.9137031085029,625.5623342175066,66.18013749451006,33.40153041467641,377,1.3786584051252286,-1.2856927356739873,-0.3233807315612086,-0.5272948296413702,1.4382887639512303
user_1,2024-01-01 16:45:00,95.78659159378246,626.3924731182796,64.09727065108474,39.28563587348215,372,1.370223938220559,-1.2804483597448202,-0.38527966805467095,-0.33813371880478704,1.3652709004238848
user_1,2024-01-01 16:50:00,91.68961744912163,654.3816155988858,78.29832505081087,57.0389213387318,359,1.0983697878831276,-1.103627848181442,0.03674930955547112,0.23259554890062015,1.1754244552527868
user_1,2024-01-01 16:55:00,89.66914722003666,669.1264705882353,89.48096090838332,76.82581916045879,340,0.9643017664566854,-1.0104776988350967,0.36907649070117743,0.8687010025114943,0.8979565738488744
user_1,2024-01-01 17:00:00,84.43781637925602,710.5820895522388,53.33139789663048,41.26176116129481,335,0.6171775350998007,-0.748583153210103,-0.7052214233465062,-0.274605616323977,0.824938710321529
user_1,2024-01-01 17:05:00,87.8504023218227,682.9792284866469,68.08369443715961,47.62586707122207,337,0.8436192013424194,-0.922963344300727,-0.26681055249446495,-0.07001354165238528,0.8541458557324672
user_1,2024-01-01 17:10:00,91.0962166575939,658.6442577030813,72.56852284333574,37.45844139123616,357,1.0589947607791466,-1.0766987431544588,-0.13352977673376237,-0.3968740218798918,1.1462173098418487
user_1,2024-01-01 17:15:00,89.38575939696445,671.2478632478633,76.77331076240782,48.608200366369694,351,0.9454976068166568,-0.9970758686231805,-0.008571284455351923,-0.038433676433654036,1.0585958736090342
user_1,2024-01-01 17:20:00,90.42099916463422,663.5626740947075,69.75700721360597,38.39943697212937,359,1.0141907978152263,-1.045626805060905,-0.21708280268179844,-0.3666230736906994,1.1754244552527868
user_1,2024-01-01 17:25:00,89.37185802061646,671.3522727272727,65.35858395225905,38.67543372464198,352,0.9445751829198578,-0.9964162650796266,-0.3477957779182503,-0.3577503822241583,1.0731994463145034
user_1,2024-01-01 17:30:00,87.57845569989782,685.1,74.45530063946471,45.81232363633705,330,0.825574221015446,-0.9095654381605165,-0.0774582427571598,-0.12831499343548605,0.7519208467941837
user_1,2024-01-01 17:35:00,81.60665249167147,735.2341772151899,55.53802275078675,38.40233954513295,316,0.4293160485614145,-0.5928443786231855,-0.6396446284863541,-0.3665297623220495,0.5474708289176166
user_1,2024-01-01 17:40:00,82.98649560247941,723.0092024539878,72.08275100172958,41.09815642505709,326,0.5208753465317228,-0.6700752653008658,-0.14796601420559402,-0.2798651504811255,0.6935065559723074
user_1,2024-01-01 17:45:00,85.24108978898778,703.8858858858858,60.120352778938745,39.6369062535082,333,0.6704786306353587,-0.7908862054968073,-0.5034662854972212,-0.3268411449794357,0.7957315649105909
user_1,2024-01-01 17:50:00,88.50360172424493,677.9385113268609,141.3310086254087,130.3061330547734,309,0.8869621569668353,-0.9548079135817348,1.9099636678867888,2.5879760316492226,0.44524581997933305
user_1,2024-01-01 17:55:00,90.42595383517094,663.5263157894736,132.20068989042343,133.4185577464961,304,1.0145195642905327,-1.0458564974902278,1.6386275422358039,2.688033672730484,0.37222795645198764
user_1,2024-01-01 18:00:00,90.11680187427393,665.8025889967638,119.48279990774745,144.10625814434167,309,0.9940058288635386,-1.031476214376876,1.26067545813911,3.03161984631266,0.44524581997933305
user_1,2024-01-01 18:05:00,88.18349820632677,680.3994082840237,97.29976135880136,74.0048719223894,338,0.8657217324947724,-0.9392612758391957,0.601436727296798,0.778013723552884,0.8687494284379362
user_1,2024-01-01 18:10:00,94.61262999326084,634.1648044692737,78.9401659120334,67.0600299660507,358,1.2923258792702756,-1.231346905262064,0.05582362860430011,0.554752256156926,1.1608208825473179
user_1,2024-01-01 18:15:00,95.37080835069865,629.1233243967829,63.92948751448673,52.86539510870982,373,1.3426346988741518,-1.26319629421966,-0.39026587144531827,0.09842581599838088,1.379874473129354
user_1,2024-01-01 18:20:00,99.07347949729383,605.6111111111111,106.35498129504388,101.09671337162972,342,1.5883249285399494,-1.4117339489206013,0.870541056043057,1.6489571250647628,0.9271637192598126
user_1,2024-01-01 18:25:00,96.20760040043164,623.6513513513513,83.07958153534238,57.229273120467106,370,1.3981599191115648,-1.2977653087518004,0.17883937759278598,0.23871494202415572,1.3360637550129468
user_1,2024-01-01 18:30:00,109.88677149019829,546.0165876777252,53.0760419823193,42.52845910363102,422,2.3058394168636114,-1.7882204428233177,-0.7128101271434246,-0.233884050141279,2.095449535697339
user_1,2024-01-01 18:35:00,100.0844869045298,599.4935064935065,65.38619713236807,51.52517588519228,385,1.6554101846275824,-1.4503817202403855,-0.3469751654593475,0.05534070155575583,1.555117345594983
user_1,2024-01-01 18:40:00,91.41514733670394,656.3463687150838,77.22543394401396,36.10647962829469,358,1.0801573616949933,-1.091215583270411,0.004864977297913644,-0.4403366332618602,1.1608208825473179
user_1,2024-01-01 18:45:00,97.0813532874672,618.0383561643836,60.47807392652157,47.178437289242055,365,1.4561376705746734,-1.333225226148345,-0.4928354769717066,-0.08439742976813083,1.2630458914856013
user_1,2024-01-01 18:50:00,108.4113436123348,553.447619047619,84.8125526522831,41.73149769372454,420,2.2079376049511663,-1.7412751400446211,0.23034006255069314,-0.2595046150083126,2.0662423902864004
user_1,2024-01-01 18:55:00,74.83953675712664,801.7152777777778,101.45792029979822,48.493937981008756,288,-0.019714976114979816,-0.17285215417692354,0.7250094928967394,-0.0421069620151296,0.13857079316448243
user_1,2024-01-01 19:00:00,74.38511278770099,806.6130136986301,73.03073943365638,52.0926019244358,292,-0.04986821549096306,-0.1419108642954098,-0.1197935576082849,0.07358220668382519,0.19698508398635875
user_1,2024-01-01 19:05:00,71.86628821586879,834.8838028169014,71.66419446645831,60.809527103673794,284,-0.2170044701136228,0.03668894088464655,-0.1604047375341929,0.3538122707994178,0.08015650234260613
user_1,2024-01-01 19:10:00,72.47428400699987,827.8798586572439,75.98977896915726,52.55223676164967,283,-0.1766609938380712,-0.0075582521163572065,-0.03185639500580177,0.0883584606098067,0.06555292963713705
user_1,2024-01-01 19:15:00,68.60049844556923,874.629213483146,96.44255550214898,59.46553939837634,267,-0.43370549673407777,0.28777930033997856,0.5759621603314459,0.31060600791636345,-0.16810423365036817
user_1,2024-01-01 19:20:00,69.2292563536636,866.685606060606,131.62989515201377,73.95680066781561,264,-0.3919843530710912,0.23759581475854563,1.6216645820853997,0.7764683379410614,-0.2119149517667754
user_1,2024-01-01 19:25:00,68.47890999977882,876.1821705426356,110.43064689776446,83.36528311003066,258,-0.44177348116699794,0.2975900568461908,0.991662272748639,1.0789304543180689,-0.29953638799958987
user_1,2024-01-01 19:30:00,65.44910552889111,916.7428571428571,105.82127679701668,77.99855505176961,245,-0.642815736021139,0.5538308959137862,0.8546803489921284,0.9064018944263904,-0.48938283317068787
user_1,2024-01-01 19:35:00,68.41835190716155,876.9576923076924,109.81779459676838,78.69627848319287,260,-0.4457918049916621,0.3024893907690104,0.9734494399029042,0.9288321755062817,-0.2703292425886517
user_1,2024-01-01 19:40:00,70.22979152978239,854.3382899628252,120.98199285667403,69.89992846920518,269,-0.3255939804247432,0.15959204060372412,1.3052286898687215,0.6460487768057727,-0.13889708823943003
user_1,2024-01-01 19:45:00,68.22925028094397,879.3882352941176,148.59280305886045,83.12712018490848,255,-0.4583396171348754,0.31784426827318146,2.1257707195395,1.071274037588015,-0.3433471061159971
user_1,2024-01-01 19:50:00,71.55542304551288,838.5108695652174,151.77343122851735,86.41454002234073,276,-0.23763188531631332,0.05960281894847574,2.220293085049501,1.1769573895585825,-0.036672079301146486
user_1,2024-01-01 19:55:00,72.13152156267414,831.8138686131387,92.10921824304728,80.89752935912355,274,-0.19940494822479485,0.017294729834723747,0.44718342027296876,0.9995975728697685,-0.06587922471208464
user_1,2024-01-01 20:00:00,93.90718196982105,638.9287671232877,89.8412236191601,49.04581285126956,365,1.2455159736550867,-1.2012507237111192,0.37978282976731853,-0.024365392930044423,1.2630458914856013
user_1,2024-01-01 20:05:00,89.18236683509377,672.778735632184,91.31741460065422,43.63491450305318,348,0.9320015216230603,-0.9874046313453186,0.4236524857197165,-0.19831393095984765,1.014785155492627
user_1,2024-01-01 20:10:00,93.98029666275795,638.431693989071,78.61363457240849,37.996935709181486,366,1.2503674889499647,-1.2043909673229947,0.04611972327863449,-0.3795626082631819,1.2776494641910705
user_1,2024-01-01 20:15:00,111.98887695127347,535.7674943566591,31.790499588234496,13.158535588108938,443,2.4453243327703915,-1.8529687617597561,-1.3453769381420635,-1.1780628036113496,2.4021245625121894
user_1,2024-01-01 20:20:00,104.29806879511021,575.2743142144639,43.396538613016375,18.025745476956008,401,1.935001825749778,-1.6033856920983822,-1.0004670007625849,-1.0215926594756293,1.788774508882488
user_1,2024-01-01 20:25:00,98.31973441785037,610.2538860103627,57.14649934560388,29.309011955679807,386,1.5383102784816476,-1.3824033671306049,-0.5918436896466573,-0.6588603400223044,1.569720918300452
user_1,2024-01-01 20:30:00,95.62100243966007,627.4772117962466,69.73060790088186,44.24844326281769,373,1.3592362928975588,-1.2735955578741085,-0.21786734125513008,-0.17859032428084698,1.379874473129354
user_1,2024-01-01 20:35:00,91.27906726889076,657.3248587570622,56.09925545356717,40.77871605040486,354,1.0711277876955032,-1.0850340037560628,-0.622965834286371,-0.29013445930611287,1.1024065917254415
user_1,2024-01-01 20:40:00,105.07347529250526,571.0289855072464,45.83731766250871,28.435560725989788,414,1.9864538161876886,-1.6302054202942362,-0.9279315778400892,-0.6869398851675198,1.9786209540535862
user_1,2024-01-01 20:45:00,105.09743671994698,570.8987951807229,90.92880568807068,30.548804700004773,415,1.9880437733775649,-1.6310278935140725,0.41210375015040684,-0.6190037170631291,1.9932245267590551
user_1,2024-01-01 20:50:00,97.91662251234555,612.7662337662338,59.73663904482987,29.14033037161155,385,1.5115618439803635,-1.3665316906143974,-0.514869545448402,-0.6642830837245396,1.555117345594983
user_1,2024-01-01 20:55:00,95.42057379233336,628.7952127659574,71.75980734613638,37.60113473465041,376,1.3459368778418663,-1.2652691289430762,-0.1575633002210821,-0.3922867432292633,1.423685191245761
user_1,2024-01-01 21:00:00,98.24762273586374,610.7017994858612,54.9615941057973,27.184554438136374,389,1.5335253178390658,-1.3795736880888603,-0.6567750178829884,-0.7271569990059131,1.6135316364168593
user_1,2024-01-01 21:05:00,101.50153427670712,591.1240694789082,56.32222939210282,27.6881622423412,403,1.7494381661937308,-1.5032553706369338,-0.61633946270401,-0.7109671104431932,1.8179816542934262
user_1,2024-01-01 21:10:00,90.63865980035798,661.96918767507,85.77804289816474,40.21127490161787,357,1.028633639067642,-1.0556936045023255,0.2590326405729174,-0.3083764501729318,1.1462173098418487
user_1,2024-01-01 21:15:00,95.21304811022604,630.1657303370787,68.36029697539134,40.99440016722311,356,1.332166540029019,-1.2566109280639257,-0.258590438471343,-0.2832006870593747,1.1316137371363797
user_1,2024-01-01 21:20:00,91.72955828754598,654.0966850828729,61.75919674293606,36.18090894028441,362,1.1010200566693655,-1.105427887594451,-0.45476288481158766,-0.4379438937990234,1.2192351733691942
user_1,2024-01-01 21:25:00,104.21905442127996,575.7104622871046,78.61593187091349,23.55838621331287,411,1.9297588379486323,-1.6006303406125282,0.04618799472609467,-0.843730370147897,1.9348102359371788
user_1,2024-01-01 21:30:00,101.27180508553248,592.465,63.8824011598254,36.320592831879104,400,1.7341945176205817,-1.4947840849991296,-0.39166519050697146,-0.43345336243703253,1.774170936177019
user_1,2024-01-01 21:35:00,98.96505456751929,606.2746113989638,57.903253193305794,25.807277741280352,386,1.5811304073839723,-1.407542307093709,-0.5693543699342887,-0.7714334301016098,1.569720918300452
user_1,2024-01-01 21:40:00,93.57519097416157,641.1955922865013,61.43075680040808,46.89508685641512,363,1.223486757248558,-1.1869301283137468,-0.4645235102728978,-0.09350652596037488,1.2338387460746632
user_1,2024-01-01 21:45:00,94.7686193587833,633.1209677419355,45.735485714140935,26.986469605692697,372,1.3026765319540488,-1.2379413103691326,-0.9309578343311937,-0.7335249927829195,1.3652709004238848
user_1,2024-01-01 21:50:00,97.65353014900433,614.4171122994652,64.812555681322,36.42948309550793,374,1.4941043867519344,-1.3561023183327263,-0.36402272462540775,-0.4299527788102567,1.394478045834823
user_1,2024-01-01 21:55:00,100.68450049443281,595.920918367347,48.0649216877824,23.39344346031482,392,1.6952240030492993,-1.472951431352846,-0.8617313209546129,-0.8490329186151176,1.6573423545332664
